,Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine
46536,2010-06-07,-2.5,13.6,0.0,1.0,8.6
46537,2010-06-08,0.3,12.9,0.0,1.4,8.0
46538,2010-06-09,3.0,7.7,0.0,1.6,0.7
46539,2010-06-10,2.7,12.0,0.0,1.6,9.7
46540,2010-06-11,-3.8,13.0,0.0,2.4,8.1
46541,2010-06-12,-1.8,11.5,0.0,1.4,0.8
46542,2010-06-13,-4.8,11.6,0.0,1.8,9.6
46543,2010-06-14,-4.5,13.3,0.0,1.6,8.2
46544,2010-06-15,-2.6,14.6,0.0,1.6,6.7
46545,2010-06-16,-1.5,15.0,0.0,1.2,5.6
46546,2010-06-17,1.8,12.0,5.8,,2.4
46547,2010-06-18,4.1,12.1,5.6,4.4,9.8
46548,2010-06-19,4.3,13.0,0.0,2.8,5.0
46549,2010-06-20,0.5,15.3,0.0,2.6,8.2
46550,2010-06-21,2.4,14.4,0.0,1.4,6.2
46551,2010-06-22,-0.2,13.1,0.0,1.6,3.6
46552,2010-06-23,2.8,13.5,0.0,1.2,3.3
46553,2010-06-24,7.7,14.9,1.2,0.4,8.0
46554,2010-06-25,3.6,14.4,0.0,1.4,1.7
46555,2010-06-26,7.3,12.6,7.4,0.8,8.7
46556,2010-06-27,-2.6,10.7,0.0,1.0,8.0
46557,2010-06-28,-5.0,8.9,0.0,2.6,7.7
46558,2010-06-29,-3.1,9.1,0.2,1.9,9.5
46559,2010-06-30,-3.4,10.4,0.0,2.0,6.5
46560,2010-07-01,-1.4,11.4,0.0,1.2,5.8
46561,2010-07-02,-3.5,7.1,0.0,1.6,1.1
46562,2010-07-03,0.0,11.5,6.2,0.2,7.1
46563,2010-07-04,-4.3,12.3,0.0,2.4,8.1
46564,2010-07-05,-3.7,12.8,0.0,1.0,4.2
46565,2010-07-06,2.4,11.3,1.2,0.0,2.2
46566,2010-07-07,-3.7,13.1,1.0,2.4,7.9
46567,2010-07-08,-3.5,13.6,0.0,0.8,8.6
46568,2010-07-09,-0.2,13.2,0.0,0.8,3.1
46569,2010-07-10,2.4,12.2,0.4,2.0,0.2
46570,2010-07-11,5.6,14.6,0.0,0.4,3.7
46571,2010-07-12,-2.5,14.4,0.0,1.2,8.6
46572,2010-07-13,2.8,14.0,0.0,1.2,0.0
46573,2010-07-14,6.7,10.7,39.0,4.6,8.4
46574,2010-07-15,1.4,11.4,8.2,2.2,9.4
46575,2010-07-16,-3.4,12.2,0.2,2.0,6.5
46576,2010-07-17,-2.8,12.0,0.0,2.0,8.6
46577,2010-07-18,-3.9,12.2,0.0,2.0,6.7
46578,2010-07-19,0.2,9.9,0.0,1.6,0.6
46579,2010-07-20,-2.7,11.5,0.6,1.4,8.6
46580,2010-07-21,-4.2,12.0,0.0,0.8,8.4
46581,2010-07-22,-4.5,12.8,0.0,1.2,7.9
46582,2010-07-23,-2.0,15.7,0.0,1.6,7.5
46583,2010-07-24,-2.9,14.7,0.0,1.4,8.6
46584,2010-07-25,2.0,14.1,0.0,1.8,6.1
46585,2010-07-26,-1.8,14.0,0.2,2.4,9.3
46586,2010-07-27,-1.4,14.1,0.0,0.8,6.5
46587,2010-07-28,-0.5,13.9,0.0,1.4,1.3
46588,2010-07-29,5.0,15.0,4.0,1.0,1.7
46589,2010-07-30,6.9,13.0,0.4,1.4,0.4
46590,2010-07-31,8.8,15.4,0.8,2.0,4.1
46591,2010-08-01,6.4,12.2,0.0,2.4,4.7
46592,2010-08-02,3.1,10.7,6.6,1.4,3.5
46593,2010-08-03,4.7,13.7,0.0,2.8,8.5
46594,2010-08-04,0.7,8.9,0.0,2.6,5.6
46595,2010-08-05,4.2,11.6,0.0,2.4,8.7
46596,2010-08-06,-3.4,12.2,0.0,2.8,8.7
46597,2010-08-07,-4.2,12.0,0.0,1.6,8.4
46598,2010-08-08,-3.2,12.1,0.0,1.4,8.6
46599,2010-08-09,-3.6,15.0,0.0,2.0,9.0
46600,2010-08-10,3.3,15.0,10.2,3.4,2.9
46601,2010-08-11,5.8,7.9,12.0,4.0,1.2
46602,2010-08-12,1.4,11.3,13.2,2.0,3.4
46603,2010-08-13,-2.3,15.3,0.2,1.4,9.4
46604,2010-08-14,4.6,12.0,0.0,1.8,8.2
46605,2010-08-15,5.6,14.2,1.0,2.4,5.6
46606,2010-08-16,5.5,11.8,1.8,2.8,6.4
46607,2010-08-17,-2.4,12.4,0.4,2.4,9.7
46608,2010-08-18,-3.5,11.8,0.0,1.6,3.3
46609,2010-08-19,3.4,14.8,16.6,1.8,6.3
46610,2010-08-20,4.9,10.9,0.2,4.6,7.9
46611,2010-08-21,4.6,11.2,0.0,3.0,7.6
46612,2010-08-22,-2.8,13.4,0.0,2.8,9.0
46613,2010-08-23,2.8,12.8,0.0,2.2,5.3
46614,2010-08-24,5.9,12.1,0.2,1.6,5.9
46615,2010-08-25,2.4,9.3,0.0,4.0,9.8
46616,2010-08-26,3.0,8.9,3.8,2.8,5.6
46617,2010-08-27,4.3,12.5,0.0,1.6,8.3
46618,2010-08-28,-2.1,13.1,0.0,2.8,9.2
46619,2010-08-29,1.0,13.7,0.0,2.8,11.1
46620,2010-08-30,2.7,14.2,0.0,3.2,10.2
46621,2010-08-31,0.5,15.0,0.0,2.2,5.1
46622,2010-09-01,4.2,19.0,0.0,3.0,6.6
46623,2010-09-02,9.2,16.1,0.0,3.4,1.4
46624,2010-09-03,6.6,12.8,0.0,2.6,0.0
46625,2010-09-04,8.7,15.7,23.0,6.8,1.2
46626,2010-09-05,8.1,12.4,24.2,5.2,8.4
46627,2010-09-06,3.9,13.5,0.2,2.0,8.9
46628,2010-09-07,-0.3,13.6,0.0,3.0,8.5
46629,2010-09-08,-0.2,14.2,0.0,2.4,9.9
46630,2010-09-09,2.7,15.5,0.0,2.0,3.8
46631,2010-09-10,8.8,16.0,4.8,2.8,7.8
46632,2010-09-11,3.2,16.6,1.2,3.2,11.4
46633,2010-09-12,-1.7,15.2,0.0,3.8,8.7
46634,2010-09-13,6.7,17.8,0.4,4.4,9.3
46635,2010-09-14,2.2,15.0,0.0,4.4,1.9
46636,2010-09-15,7.0,15.2,9.4,1.6,9.4
46637,2010-09-16,6.5,13.7,0.0,5.4,11.0
46638,2010-09-17,1.6,14.3,0.0,5.4,11.2
46639,2010-09-18,-0.3,14.2,0.0,3.6,9.7
46640,2010-09-19,0.2,16.8,0.0,4.0,7.0
46641,2010-09-20,0.3,18.9,0.0,3.2,8.8
46642,2010-09-21,2.1,21.2,0.0,3.2,9.2
46643,2010-09-22,8.3,18.0,0.0,3.4,8.4
46644,2010-09-23,8.5,18.1,0.0,3.4,6.5
46645,2010-09-24,2.2,19.8,0.0,3.6,8.2
46646,2010-09-25,3.9,17.7,0.0,4.0,9.5
46647,2010-09-26,2.8,20.5,0.0,,9.6
46648,2010-09-27,5.7,20.7,0.0,6.4,9.1
46649,2010-09-28,8.1,16.9,0.0,6.6,9.6
46650,2010-09-29,2.2,13.8,0.0,4.6,8.5
46651,2010-09-30,-1.9,14.8,0.6,3.8,10.5
46652,2010-10-01,-0.4,16.2,0.0,4.4,8.9
46653,2010-10-02,4.5,18.2,0.0,3.0,1.9
46654,2010-10-03,10.9,17.7,3.0,2.6,1.6
46655,2010-10-04,10.2,19.3,0.0,2.6,2.8
46656,2010-10-05,6.2,23.6,0.4,2.4,7.8
46657,2010-10-06,10.9,23.4,0.4,4.4,9.3
46658,2010-10-07,12.4,17.9,3.4,3.8,9.6
46659,2010-10-08,1.1,19.1,0.0,6.0,9.6
46660,2010-10-09,7.9,19.5,0.0,3.6,9.2
46661,2010-10-10,8.3,18.4,0.0,3.2,3.9
46662,2010-10-11,6.0,19.0,0.0,2.8,3.5
46663,2010-10-12,5.3,21.5,0.0,2.4,4.2
46664,2010-10-13,11.4,19.1,13.0,3.6,1.5
46665,2010-10-14,12.2,19.9,38.6,4.6,10.4
46666,2010-10-15,10.1,18.0,14.6,5.2,1.3
46667,2010-10-16,3.3,11.3,18.4,2.4,
46668,2010-10-17,4.6,16.0,0.0,3.6,11.0
46669,2010-10-18,1.8,17.1,0.0,4.4,12.8
46670,2010-10-19,1.0,18.4,0.0,4.0,11.7
46671,2010-10-20,8.6,20.3,0.0,3.2,11.1
46672,2010-10-21,6.1,21.8,0.0,3.6,10.1
46673,2010-10-22,6.5,23.5,0.0,3.6,11.4
46674,2010-10-23,8.5,20.7,0.4,4.4,4.6
46675,2010-10-24,8.8,16.3,3.2,3.2,2.4
46676,2010-10-25,3.3,19.7,0.0,2.2,7.7
46677,2010-10-26,3.9,21.6,0.0,3.0,11.5
46678,2010-10-27,8.9,21.6,0.0,4.6,10.3
46679,2010-10-28,9.4,19.4,0.0,4.0,8.9
46680,2010-10-29,6.7,22.6,0.0,4.6,5.0
46681,2010-10-30,11.1,23.8,0.0,,
46682,2010-10-31,14.6,23.8,7.4,2.8,
46683,2010-11-01,6.6,19.3,0.0,4.0,6.1
46684,2010-11-02,7.6,17.7,15.6,4.8,3.8
46685,2010-11-03,3.5,19.0,2.8,1.8,11.2
46686,2010-11-04,8.3,13.4,0.0,6.8,1.6
46687,2010-11-05,7.7,13.6,0.0,4.4,1.0
46688,2010-11-06,4.5,16.8,0.0,2.4,2.6
46689,2010-11-07,6.0,22.1,0.0,2.6,10.8
46690,2010-11-08,9.4,24.2,4.4,5.4,7.5
46691,2010-11-09,9.0,23.6,8.4,3.6,4.6
46692,2010-11-10,9.6,24.9,0.0,4.0,6.7
46693,2010-11-11,12.9,26.8,6.0,4.0,11.2
46694,2010-11-12,12.1,27.7,0.0,6.2,11.8
46695,2010-11-13,13.0,27.7,0.0,5.2,8.9
46696,2010-11-14,17.5,24.5,2.8,2.6,0.5
46697,2010-11-15,19.5,21.0,21.6,,0.5
46698,2010-11-16,8.3,21.2,0.6,2.6,7.8
46699,2010-11-17,8.7,21.9,0.0,5.4,13.6
46700,2010-11-18,6.1,24.2,0.0,5.6,12.3
46701,2010-11-19,11.4,19.5,0.0,5.6,4.4
46702,2010-11-20,4.5,24.9,0.0,3.6,11.1
46703,2010-11-21,7.5,26.8,0.0,4.6,12.4
46704,2010-11-22,7.2,26.3,0.0,6.4,12.7
46705,2010-11-23,8.6,25.6,0.0,6.0,12.0
46706,2010-11-24,10.0,27.2,0.0,5.2,13.1
46707,2010-11-25,11.4,27.6,0.0,5.6,12.7
46708,2010-11-26,11.7,26.1,0.0,6.0,4.5
46709,2010-11-27,10.1,27.5,0.0,4.4,8.3
46710,2010-11-28,15.9,18.9,6.0,7.0,1.4
46711,2010-11-29,11.4,16.4,36.6,2.6,0.3
46712,2010-11-30,11.2,17.5,14.6,3.4,0.0
46713,2010-12-01,14.1,19.2,10.8,1.6,0.4
46714,2010-12-02,14.8,24.9,9.8,3.4,4.4
46715,2010-12-03,13.4,22.4,87.0,,3.1
46716,2010-12-04,15.6,26.1,1.6,1.0,5.5
46717,2010-12-05,12.2,26.6,29.6,4.4,11.0
46718,2010-12-06,13.7,24.5,0.0,5.6,6.6
46719,2010-12-07,15.5,27.1,0.0,4.6,10.8
46720,2010-12-08,16.2,28.4,0.0,6.0,7.4
46721,2010-12-09,18.3,26.2,32.0,6.6,3.8
46722,2010-12-10,14.2,24.1,7.0,2.0,11.0
46723,2010-12-11,9.7,22.1,0.2,7.2,12.9
46724,2010-12-12,13.3,22.9,0.0,5.8,13.6
46725,2010-12-13,6.6,24.5,0.0,6.2,11.7
46726,2010-12-14,12.6,25.2,0.0,5.6,7.4
46727,2010-12-15,12.2,28.3,0.0,3.4,10.8
46728,2010-12-16,12.9,25.7,7.2,7.2,10.4
46729,2010-12-17,10.9,23.6,0.0,5.6,8.2
46730,2010-12-18,13.9,19.4,0.0,6.8,8.8
46731,2010-12-19,4.7,21.8,5.4,4.6,5.2
46732,2010-12-20,6.8,17.7,7.4,4.0,8.3
46733,2010-12-21,9.0,19.9,0.0,4.0,13.0
46734,2010-12-22,5.5,24.9,0.0,5.2,12.4
46735,2010-12-23,9.1,28.1,0.0,5.0,12.0
46736,2010-12-24,13.6,21.7,0.0,6.0,7.1
46737,2010-12-25,8.6,29.1,0.0,2.8,7.7
46738,2010-12-26,13.3,28.2,0.4,4.2,8.5
46739,2010-12-27,14.5,25.5,0.0,,8.4
46740,2010-12-28,7.3,21.8,0.0,10.0,11.7
46741,2010-12-29,7.8,28.7,0.0,5.2,12.2
46742,2010-12-30,11.0,31.5,0.0,6.4,13.4
46743,2010-12-31,12.4,33.9,0.0,8.0,11.6
46744,2011-01-01,14.6,34.4,,7.4,12.5
46745,2011-01-02,17.9,30.9,5.2,9.4,7.6
46746,2011-01-03,15.3,20.1,0.0,5.4,4.7
46747,2011-01-04,13.5,21.3,0.0,3.4,4.1
46748,2011-01-05,10.2,28.5,0.0,3.6,7.5
46749,2011-01-06,10.3,24.1,11.0,6.2,9.0
46750,2011-01-07,11.0,25.4,0.0,8.0,9.0
46751,2011-01-08,16.5,28.9,0.0,5.0,9.1
46752,2011-01-09,14.7,22.8,0.0,4.6,1.8
46753,2011-01-10,17.8,26.5,15.2,3.8,5.8
46754,2011-01-11,17.1,22.3,0.6,4.6,0.2
46755,2011-01-12,18.9,25.7,2.6,2.2,1.4
46756,2011-01-13,20.0,24.2,9.8,5.0,0.5
46757,2011-01-14,17.4,26.1,3.8,2.0,1.0
46758,2011-01-15,19.7,31.0,0.2,3.2,10.0
46759,2011-01-16,15.2,32.3,0.0,5.8,11.5
46760,2011-01-17,16.1,30.4,0.0,6.4,13.2
46761,2011-01-18,12.9,26.5,0.0,8.0,11.5
46762,2011-01-19,15.1,27.5,0.0,5.4,8.9
46763,2011-01-20,13.1,28.2,0.0,5.4,7.5
46764,2011-01-21,12.4,30.5,0.0,4.8,11.3
46765,2011-01-22,16.0,31.2,0.0,5.4,10.9
46766,2011-01-23,13.6,30.2,5.6,5.6,11.0
46767,2011-01-24,15.8,30.6,0.0,8.9,8.3
46768,2011-01-25,16.6,31.5,0.0,12.4,11.2
46769,2011-01-26,15.7,36.9,0.0,6.8,11.4
46770,2011-01-27,18.9,34.0,0.0,8.0,11.4
46771,2011-01-28,16.5,29.3,0.0,9.0,11.2
46772,2011-01-29,13.2,30.1,0.0,7.0,10.9
46773,2011-01-30,11.0,33.8,0.0,7.0,11.3
46774,2011-01-31,15.8,37.5,0.0,8.4,13.3
46775,2011-02-01,16.2,37.1,0.0,6.6,13.2
46776,2011-02-02,22.2,34.5,0.0,10.8,8.3
46777,2011-02-03,19.8,33.3,50.0,,8.0
46778,2011-02-04,20.5,33.1,3.4,4.4,3.7
46779,2011-02-05,20.0,32.4,42.0,10.0,5.1
46780,2011-02-06,18.5,21.7,4.8,7.0,3.3
46781,2011-02-07,6.0,24.9,0.2,4.2,10.5
46782,2011-02-08,11.1,24.5,0.0,4.2,5.2
46783,2011-02-09,11.1,24.1,0.0,4.2,4.1
46784,2011-02-10,7.8,28.1,0.0,12.8,4.5
46785,2011-02-11,17.6,24.8,0.0,,1.0
46786,2011-02-12,17.6,22.6,9.4,1.4,2.0
46787,2011-02-13,14.0,26.2,0.0,3.2,9.0
46788,2011-02-14,9.6,23.6,0.0,5.8,
46789,2011-02-15,11.0,22.9,0.0,12.6,4.0
46790,2011-02-16,14.9,21.3,0.2,3.8,1.3
46791,2011-02-17,17.2,27.9,14.6,1.6,8.8
46792,2011-02-18,16.5,27.5,0.4,5.6,7.6
46793,2011-02-19,17.9,27.8,0.2,3.0,2.4
46794,2011-02-20,16.5,26.3,3.2,2.2,8.1
46795,2011-02-21,12.3,23.7,0.0,8.2,10.5
46796,2011-02-22,9.7,22.6,0.0,7.0,11.6
46797,2011-02-23,6.7,25.9,0.0,5.0,
46798,2011-02-24,12.4,27.1,0.0,,10.6
46799,2011-02-25,13.3,26.6,0.0,5.4,6.3
46800,2011-02-26,12.3,28.8,0.2,,6.1
46801,2011-02-27,15.8,22.6,0.6,0.8,2.0
46802,2011-02-28,14.8,25.8,0.0,0.8,5.7
46803,2011-03-01,15.6,24.5,2.0,3.2,5.6
46804,2011-03-02,9.0,22.7,0.0,0.7,
46805,2011-03-03,9.6,24.7,0.0,,11.0
46806,2011-03-04,4.1,25.2,0.0,6.4,10.4
46807,2011-03-05,11.5,19.7,0.0,5.6,7.1
46808,2011-03-06,11.5,20.1,0.0,4.0,7.7
46809,2011-03-07,5.5,25.0,0.0,4.0,10.3
46810,2011-03-08,7.8,27.2,,4.0,9.9
46811,2011-03-09,12.1,26.4,0.0,4.0,4.7
46812,2011-03-10,16.6,20.6,4.8,3.2,0.9
46813,2011-03-11,16.4,23.0,13.4,2.2,0.8
46814,2011-03-12,13.5,27.6,1.4,2.4,10.1
46815,2011-03-13,13.1,29.1,0.0,2.2,8.9
46816,2011-03-14,17.9,24.1,6.2,5.0,2.8
46817,2011-03-15,13.6,24.9,0.2,3.2,
46818,2011-03-16,15.0,27.5,0.0,0.4,6.3
46819,2011-03-17,15.6,25.0,0.0,3.4,5.7
46820,2011-03-18,13.6,20.1,0.0,5.0,3.8
46821,2011-03-19,14.6,21.8,0.0,3.0,4.0
46822,2011-03-20,14.0,21.7,0.6,2.4,2.9
46823,2011-03-21,14.5,19.7,0.8,3.6,0.0
46824,2011-03-22,15.5,24.8,10.6,0.0,6.1
46825,2011-03-23,15.6,20.9,1.2,0.3,5.8
46826,2011-03-24,11.3,20.2,0.0,5.0,7.1
46827,2011-03-25,10.7,22.7,0.0,6.0,6.3
46828,2011-03-26,10.4,19.7,0.0,3.0,8.1
46829,2011-03-27,6.6,21.2,0.0,3.2,10.2
46830,2011-03-28,4.5,22.7,0.0,4.0,9.5
46831,2011-03-29,8.4,24.8,0.0,1.6,7.9
46832,2011-03-30,8.6,26.0,0.0,8.0,8.1
46833,2011-03-31,9.5,20.0,0.2,4.0,5.1
46834,2011-05-01,4.2,20.9,0.0,2.2,7.6
46835,2011-05-02,9.6,16.2,0.0,1.8,0.2
46836,2011-05-03,4.4,18.2,0.0,1.2,2.5
46837,2011-05-04,0.8,19.1,0.0,1.8,5.4
46838,2011-05-05,-1.8,16.1,0.0,1.2,6.9
46839,2011-05-06,-4.0,14.8,0.0,3.8,8.6
46840,2011-05-07,-3.2,17.4,0.2,1.6,8.0
46841,2011-05-08,-3.3,17.2,0.0,2.4,8.4
46842,2011-05-09,-3.1,14.7,0.0,2.6,
46843,2011-05-10,-2.0,15.2,0.0,2.6,9.6
46844,2011-05-11,2.7,10.7,0.2,2.6,6.7
46845,2011-05-12,-5.3,12.6,0.0,2.6,8.0
46846,2011-05-13,4.8,14.7,0.2,2.6,9.6
46847,2011-05-14,-3.4,14.0,0.0,2.8,9.6
46848,2011-05-15,-6.9,14.0,0.0,4.0,8.5
46849,2011-05-16,-6.5,11.1,0.0,2.0,4.1
46850,2011-05-17,-0.3,16.5,0.0,1.2,7.9
46851,2011-05-18,-3.7,17.8,0.0,1.8,7.4
46852,2011-05-19,-2.9,18.6,0.0,1.4,7.3
46853,2011-05-20,-3.2,15.5,0.0,1.6,3.5
46854,2011-05-21,-4.0,19.2,0.0,1.4,
46855,2011-05-22,0.3,20.8,0.0,,5.9
46856,2011-05-23,7.7,14.0,10.4,1.6,2.2
46857,2011-05-24,7.8,15.1,1.0,2.0,5.1
46858,2011-05-25,5.9,13.3,0.0,1.4,7.8
46859,2011-05-26,-1.9,14.5,0.0,3.2,9.2
46860,2011-05-27,-1.6,14.4,0.0,2.0,8.5
46861,2011-05-28,-3.5,15.3,0.0,1.8,8.0
46862,2011-05-29,-0.6,16.8,0.0,1.2,7.0
46863,2011-05-30,3.1,14.0,0.0,1.6,1.9
46864,2011-05-31,8.6,17.9,0.0,2.0,8.6
46865,2011-06-01,3.0,16.4,0.0,2.2,2.5
46866,2011-06-02,5.9,17.7,0.0,1.2,5.4
46867,2011-06-03,2.5,16.5,0.0,2.2,6.6
46868,2011-06-04,4.4,13.2,,2.2,0.6
46869,2011-06-05,-3.7,11.7,,,5.3
46870,2011-06-06,2.0,11.9,0.0,2.6,3.5
46871,2011-06-07,-3.8,9.0,0.0,1.0,4.0
46872,2011-06-08,-1.1,8.2,0.6,2.4,9.4
46873,2011-06-09,1.7,13.0,0.0,1.8,4.0
46874,2011-06-10,3.6,13.1,0.0,2.2,4.8
46875,2011-06-11,-0.3,13.8,0.0,1.0,8.3
46876,2011-06-12,-0.8,13.8,0.0,1.8,2.6
46877,2011-06-13,3.7,14.2,0.0,2.0,6.1
46878,2011-06-14,2.5,14.3,0.0,2.8,5.1
46879,2011-06-15,5.3,14.7,0.0,2.0,
46880,2011-06-16,3.8,14.9,0.0,,5.8
46881,2011-06-17,-1.9,12.0,0.0,1.8,6.5
46882,2011-06-18,2.2,11.9,0.0,3.2,
46883,2011-06-19,-4.5,14.3,0.0,,
46884,2011-06-20,0.9,15.3,0.0,,7.0
46885,2011-06-21,7.4,10.9,0.0,,1.4
46886,2011-06-22,3.0,10.4,7.8,2.6,
46887,2011-06-23,4.9,14.8,0.0,,8.7
46888,2011-06-24,-2.6,14.0,0.0,2.0,6.8
46889,2011-06-25,-3.7,15.9,0.0,1.8,8.1
46890,2011-06-26,-4.5,14.2,0.2,1.8,8.0
46891,2011-06-27,-5.0,15.2,0.0,1.2,8.0
46892,2011-06-28,-3.7,14.5,0.0,1.8,8.2
46893,2011-06-29,-3.7,14.6,0.2,1.6,
46894,2011-06-30,2.2,14.1,0.0,0.6,6.1
46895,2011-07-01,-5.5,9.4,0.0,2.0,2.8
46896,2011-07-02,-5.2,13.5,0.0,1.2,4.4
46897,2011-07-03,-2.7,16.6,0.0,0.0,3.8
46898,2011-07-04,4.7,13.5,10.4,3.2,7.3
46899,2011-07-05,4.2,9.1,2.8,4.6,5.1
46900,2011-07-06,4.9,10.2,0.6,2.4,4.0
46901,2011-07-07,3.4,10.5,3.0,1.0,8.5
46902,2011-07-08,-4.7,9.3,0.0,3.0,5.9
46903,2011-07-09,-0.2,10.5,0.0,0.8,9.1
46904,2011-07-10,3.0,9.1,0.2,2.8,6.1
46905,2011-07-11,1.8,10.3,0.4,2.6,9.3
46906,2011-07-12,1.8,12.2,0.0,2.8,8.7
46907,2011-07-13,3.0,11.0,0.0,2.4,2.1
46908,2011-07-14,-3.1,11.3,,2.4,7.3
46909,2011-07-15,-6.3,12.2,0.2,0.8,
46910,2011-07-16,-1.5,12.2,0.0,,6.0
46911,2011-07-17,-1.4,14.1,0.0,2.8,3.4
46912,2011-07-18,3.0,11.8,1.0,1.4,4.6
46913,2011-07-19,-4.0,11.8,2.4,1.4,1.3
46914,2011-07-20,0.6,15.5,0.4,1.6,7.6
46915,2011-07-21,3.7,11.5,0.0,3.2,0.6
46916,2011-07-22,4.7,12.1,0.0,1.4,3.4
46917,2011-07-23,-1.7,13.6,0.0,2.0,9.6
46918,2011-07-24,-4.4,7.0,0.0,1.8,0.6
46919,2011-07-25,0.9,12.3,3.2,0.8,1.8
46920,2011-07-26,4.6,14.0,0.4,1.4,8.9
46921,2011-07-27,-3.9,14.3,0.0,1.8,8.8
46922,2011-07-28,-6.3,15.2,0.0,2.0,8.4
46923,2011-07-29,-8.0,15.1,0.2,2.6,7.9
46924,2011-07-30,-6.7,15.7,0.0,1.4,6.9
46925,2011-07-31,-1.9,15.3,0.0,1.8,
46926,2011-08-01,-2.6,17.5,0.2,,8.2
46927,2011-08-02,0.6,17.8,0.0,1.6,4.9
46928,2011-08-03,1.9,21.3,0.0,1.4,9.5
46929,2011-08-04,0.3,20.8,0.0,2.6,9.0
46930,2011-08-05,-1.2,19.5,0.0,2.6,9.4
46931,2011-08-06,7.5,12.9,0.0,3.6,1.6
46932,2011-08-07,0.6,14.4,7.2,1.2,5.4
46933,2011-08-08,-1.5,11.4,0.4,2.0,3.1
46934,2011-08-09,-1.8,12.8,0.2,1.2,7.1
46935,2011-08-10,-3.3,13.3,0.0,2.2,6.6
46936,2011-08-11,4.1,11.3,1.2,2.4,0.0
46937,2011-08-12,1.8,15.4,5.6,0.8,9.0
46938,2011-08-13,-2.0,12.5,0.2,2.2,3.7
46939,2011-08-14,0.0,16.5,0.0,1.2,7.6
46940,2011-08-15,-1.4,14.4,0.0,2.2,4.0
46941,2011-08-16,5.2,18.0,0.0,1.8,7.6
46942,2011-08-17,5.1,10.9,1.2,2.4,0.0
46943,2011-08-18,6.3,9.5,31.8,2.2,0.4
46944,2011-08-19,4.2,15.4,2.0,1.2,6.3
46945,2011-08-20,3.6,14.8,0.8,3.0,9.4
46946,2011-08-21,3.2,15.8,0.0,2.4,4.9
46947,2011-08-22,-1.1,14.7,0.0,2.4,2.6
46948,2011-08-23,3.0,16.8,0.0,1.8,8.3
46949,2011-08-24,-2.5,20.1,0.0,2.4,9.9
46950,2011-08-25,-3.1,19.1,0.0,2.8,8.7
46951,2011-08-26,1.1,20.8,0.0,4.0,9.8
46952,2011-08-27,-0.1,20.5,0.0,4.0,8.6
46953,2011-08-28,2.3,17.6,0.0,3.0,8.9
46954,2011-08-29,2.6,17.9,0.0,4.6,8.7
46955,2011-08-30,3.7,16.2,0.0,3.4,7.0
46956,2011-08-31,0.5,16.9,0.0,3.0,9.0
46957,2011-09-01,2.5,19.2,0.0,2.6,9.3
46958,2011-09-02,2.7,16.1,0.0,3.4,
46959,2011-09-03,-3.8,19.0,0.0,,9.4
46960,2011-09-04,-0.7,20.0,0.0,2.8,6.7
46961,2011-09-05,7.5,20.0,1.2,2.8,5.2
46962,2011-09-06,3.1,17.8,,3.8,2.6
46963,2011-09-07,-0.5,14.3,7.0,1.8,9.4
46964,2011-09-08,-2.5,16.3,,3.2,7.3
46965,2011-09-09,2.5,14.4,0.0,2.6,3.5
46966,2011-09-10,-5.2,14.0,0.4,2.6,8.5
46967,2011-09-11,-1.4,14.8,0.0,3.4,8.5
46968,2011-09-12,-3.1,15.0,1.0,3.8,10.2
46969,2011-09-13,-3.4,14.8,0.0,4.0,9.0
46970,2011-09-14,-2.1,20.6,0.0,3.6,9.6
46971,2011-09-15,1.6,17.7,0.0,5.4,11.0
46972,2011-09-16,-0.1,22.7,,5.4,11.1
46973,2011-09-17,0.7,24.1,0.0,5.0,10.0
46974,2011-09-18,5.4,25.8,0.0,6.0,11.1
46975,2011-09-19,4.1,27.1,0.0,6.6,10.1
46976,2011-09-20,12.8,16.6,0.0,9.2,6.0
46977,2011-09-21,3.9,19.6,0.8,5.2,11.4
46978,2011-09-22,-2.8,22.0,0.0,4.2,10.0
46979,2011-09-23,1.4,25.3,0.0,5.6,11.4
46980,2011-09-24,8.2,15.1,0.0,8.0,2.5
46981,2011-09-25,5.4,13.9,9.4,2.8,7.5
46982,2011-09-26,-0.3,17.3,0.0,2.8,7.6
46983,2011-09-27,-0.6,20.1,0.0,,8.6
46984,2011-09-28,4.9,15.1,0.2,3.2,0.0
46985,2011-09-29,9.8,12.6,10.2,2.4,5.0
46986,2011-09-30,6.6,13.6,2.4,5.2,7.5
46987,2011-10-01,0.2,14.0,0.6,3.0,1.8
46988,2011-10-02,1.9,14.7,1.0,1.6,2.8
46989,2011-10-03,-0.5,17.2,2.8,1.6,10.2
46990,2011-10-04,1.0,19.3,0.2,5.0,10.4
46991,2011-10-05,-0.1,18.5,0.0,4.2,6.8
46992,2011-10-06,8.5,14.8,0.0,,0.0
46993,2011-10-07,10.5,17.0,6.2,1.2,1.7
46994,2011-10-08,8.5,20.9,1.2,0.8,5.9
46995,2011-10-09,5.3,17.0,0.6,4.2,6.7
46996,2011-10-10,5.4,16.0,0.4,4.4,7.7
46997,2011-10-11,3.9,17.5,0.0,5.6,7.0
46998,2011-10-12,-1.7,19.8,0.0,4.8,10.5
46999,2011-10-13,7.7,20.8,0.0,4.8,9.3
47000,2011-10-14,8.2,20.8,0.0,4.6,5.1
47001,2011-10-15,12.6,23.9,0.0,2.6,7.0
